cin,cout,title,deweyClass
"2012-02-25 16:40:00","2012-01-12 14:16:00","art of computer programming Vol 2 Seminumerical algorithms",005.1
"2012-03-20 19:47:00","2012-02-28 15:46:00","art of computer programming Volume 4A Combinatorial algorithms part 1",005.1
"2012-03-21 17:52:00","2012-02-28 18:26:00","Data mining concepts models methods and algorithms",005.741
"2012-04-05 16:31:00","2012-03-17 15:59:00","Algorithms for graphics and image processing",001.55
"2012-04-07 14:08:00","2012-03-17 15:59:00","Algorithms in C",005.133
"2012-04-09 14:10:00","2012-03-23 12:16:00","Nine algorithms that changed the future the ingenious ideas that drive todays computers",006.3
"2012-04-09 19:44:00","2012-03-04 15:19:00","art of computer programming Vol 2 Seminumerical algorithms",005.1
"2012-04-10 15:39:00","2012-03-22 12:00:00","art of computer programming Vol 1 Fundamentals algorithms",005.1
"2012-04-10 18:54:00","2012-04-10 18:08:00","Algorithms in C",005.133
"2012-04-12 17:21:00","2012-03-24 17:34:00","Nine algorithms that changed the future the ingenious ideas that drive todays computers",006.3
"2012-04-17 19:01:00","2012-03-28 13:20:00","art of computer programming Volume 4A Combinatorial algorithms part 1",005.1
"2012-04-18 14:19:00","2012-04-07 17:49:00","Data mining concepts models methods and algorithms",005.741
"2012-04-24 18:12:00","2012-03-31 15:57:00","Nine algorithms that changed the future the ingenious ideas that drive todays computers",006.3
"2012-05-05 13:33:00","2012-04-18 19:57:00","Nine algorithms that changed the future the ingenious ideas that drive todays computers",006.3
"2012-05-14 12:04:00","2012-04-23 15:23:00","Data mining concepts models methods and algorithms",005.741
"2012-06-05 15:49:00","2012-05-30 13:35:00","Nine algorithms that changed the future the ingenious ideas that drive todays computers",006.3
"2012-06-07 15:39:00","2012-05-23 17:15:00","Data mining concepts models methods and algorithms",005.741
"2012-06-08 16:34:00","2012-05-03 18:12:00","Algorithms in C",005.133
"2012-06-09 13:54:00","2012-05-05 14:29:00","Nine algorithms that changed the future the ingenious ideas that drive todays computers",006.3
"2012-06-12 17:30:00","2012-05-21 15:06:00","Nine algorithms that changed the future the ingenious ideas that drive todays computers",006.3
"2012-06-16 15:35:00","2012-05-26 17:35:00","Nine algorithms that changed the future the ingenious ideas that drive todays computers",006.3
"2012-06-21 19:05:00","2012-06-02 16:29:00","art of computer programming Vol 1 Fundamentals algorithms",005.1
"2012-06-25 18:39:00","2012-06-23 17:22:00","Nine algorithms that changed the future the ingenious ideas that drive todays computers",006.3
"2012-07-05 12:46:00","2012-06-15 17:35:00","Nine algorithms that changed the future the ingenious ideas that drive todays computers",006.3
"2012-07-06 15:56:00","2012-06-14 19:33:00","Nine algorithms that changed the future the ingenious ideas that drive todays computers",006.3
"2012-07-09 19:06:00","2012-06-12 14:01:00","art of computer programming Vol 1 Fundamentals algorithms",005.1
"2012-07-12 17:08:00","2012-06-14 17:17:00","Data mining concepts models methods and algorithms",005.741
"2012-07-13 15:07:00","2012-07-03 11:47:00","art of computer programming Vol 1 Fundamentals algorithms",005.1
"2012-07-21 17:15:00","2012-06-30 15:02:00","Nine algorithms that changed the future the ingenious ideas that drive todays computers",006.3
"2012-07-25 14:31:00","2012-07-17 10:00:00","art of computer programming Vol 1 Fundamentals algorithms",005.1
"2012-07-31 13:34:00","2012-07-13 15:52:00","Nine algorithms that changed the future the ingenious ideas that drive todays computers",006.3
"2012-07-31 18:37:00","2012-06-09 17:04:00","art of computer programming Vol 2 Seminumerical algorithms",005.1
"2012-08-02 17:36:00","2012-07-09 18:16:00","Nine algorithms that changed the future the ingenious ideas that drive todays computers",006.3
"2012-08-04 16:58:00","2012-06-09 17:03:00","art of computer programming Volume 4A Combinatorial algorithms part 1",005.1
"2012-08-11 16:44:00","2012-07-26 17:50:00","Nine algorithms that changed the future the ingenious ideas that drive todays computers",006.3
"2012-08-21 12:49:00","2012-07-28 11:43:00","Data mining concepts models methods and algorithms",005.741
"2012-09-04 15:13:00","2012-08-24 12:45:00","Data mining concepts models methods and algorithms",005.741
"2012-09-05 13:56:00","2012-08-09 15:12:00","Nine algorithms that changed the future the ingenious ideas that drive todays computers",006.3
"2012-09-05 16:27:00","2012-07-30 17:33:00","art of computer programming Vol 1 Fundamentals algorithms",005.1
"2012-09-12 16:12:00","2012-08-10 16:26:00","art of computer programming Volume 4A Combinatorial algorithms part 1",005.1
"2012-09-24 12:29:00","2012-08-07 14:33:00","art of computer programming Vol 1 Fundamentals algorithms",005.1
"2012-10-16 15:10:00","2012-09-22 16:21:00","Nine algorithms that changed the future the ingenious ideas that drive todays computers",006.3
"2012-10-19 16:36:00","2012-09-14 17:49:00","Data mining concepts models methods and algorithms",005.741
"2012-10-22 15:59:00","2012-10-22 13:14:00","Data mining concepts models methods and algorithms",005.741
"2012-10-24 20:11:00","2012-08-07 14:33:00","art of computer programming Vol 2 Seminumerical algorithms",005.1
"2012-10-27 15:49:00","2012-09-23 17:36:00","art of computer programming Volume 4A Combinatorial algorithms part 1",005.1
"2012-10-29 16:24:00","2012-10-20 13:08:00","art of computer programming Vol 1 Fundamentals algorithms",005.1
"2012-11-03 11:36:00","2012-10-16 14:32:00","Nine algorithms that changed the future the ingenious ideas that drive todays computers",006.3
"2012-11-03 16:21:00","2012-10-16 17:02:00","Nine algorithms that changed the future the ingenious ideas that drive todays computers",006.3
"2012-11-10 16:35:00","2012-10-20 17:14:00","Nine algorithms that changed the future the ingenious ideas that drive todays computers",006.3
"2012-11-10 17:36:00","2012-10-06 16:02:00","Nine algorithms that changed the future the ingenious ideas that drive todays computers",006.3
"2012-11-28 15:35:00","2012-11-07 15:17:00","Nine algorithms that changed the future the ingenious ideas that drive todays computers",006.3
"2012-12-03 14:50:00","2012-11-12 14:23:00","Data mining concepts models methods and algorithms",005.741
"2012-12-06 13:28:00","2012-11-14 14:09:00","Nine algorithms that changed the future the ingenious ideas that drive todays computers",006.3
"2012-12-06 17:11:00","2012-11-02 12:20:00","art of computer programming Vol 1 Fundamentals algorithms",005.1
"2012-12-10 14:20:00","2012-11-21 13:58:00","art of computer programming Vol 2 Seminumerical algorithms",005.1
"2012-12-11 13:29:00","2012-10-03 14:21:00","art of computer programming Vol 1 Fundamentals algorithms",005.1
"2012-12-15 13:39:00","2012-11-17 16:18:00","Nine algorithms that changed the future the ingenious ideas that drive todays computers",006.3
"2013-01-08 13:32:00","2012-12-20 17:01:00","Nine algorithms that changed the future the ingenious ideas that drive todays computers",006.3
"2013-01-08 18:02:00","2012-12-08 11:56:00","Nine algorithms that changed the future the ingenious ideas that drive todays computers",006.3
"2013-01-12 15:34:00","2012-12-20 13:09:00","art of computer programming Vol 1 Fundamentals algorithms",005.1
"2013-01-16 15:18:00","2013-01-08 13:03:00","art of computer programming Vol 2 Seminumerical algorithms",005.1
"2013-01-17 19:23:00","2012-12-15 17:50:00","Data mining concepts models methods and algorithms",005.741
"2013-01-23 14:48:00","2013-01-10 15:06:00","Nine algorithms that changed the future the ingenious ideas that drive todays computers",006.3
"2013-01-30 13:29:00","2013-01-07 13:23:00","Nine algorithms that changed the future the ingenious ideas that drive todays computers",006.3
"2013-02-05 16:58:00","2013-01-15 16:16:00","Nine algorithms that changed the future the ingenious ideas that drive todays computers",006.3
"2013-02-05 18:35:00","2013-01-16 15:18:00","art of computer programming Vol 1 Fundamentals algorithms",005.1
"2013-02-15 14:27:00","2012-12-14 17:21:00","art of computer programming Vol 1 Fundamentals algorithms",005.1
"2013-02-20 15:40:00","2013-01-30 19:10:00","Data mining concepts models methods and algorithms",005.741
"2013-02-20 17:14:00","2013-01-26 13:10:00","Nine algorithms that changed the future the ingenious ideas that drive todays computers",006.3
"2013-03-02 11:34:00","2013-02-09 10:14:00","Nine algorithms that changed the future the ingenious ideas that drive todays computers",006.3
"2013-03-05 19:31:00","2013-02-12 16:24:00","art of computer programming Volume 4A Combinatorial algorithms part 1",005.1
"2013-03-10 13:52:00","2013-02-25 12:03:00","Data mining concepts models methods and algorithms",005.741
"2013-03-11 13:10:00","2013-02-16 15:50:00","Nine algorithms that changed the future the ingenious ideas that drive todays computers",006.3
"2013-03-12 13:01:00","2013-02-21 15:56:00","Nine algorithms that changed the future the ingenious ideas that drive todays computers",006.3
"2013-03-24 13:32:00","2013-02-08 12:41:00","Nine algorithms that changed the future the ingenious ideas that drive todays computers",006.3
"2013-03-27 15:35:00","2013-03-05 17:18:00","art of computer programming Vol 1 Fundamentals algorithms",005.1
"2013-04-06 14:34:00","2013-04-02 13:03:00","Nine algorithms that changed the future the ingenious ideas that drive todays computers",006.3
"2013-04-10 14:56:00","2013-03-20 11:33:00","Nine algorithms that changed the future the ingenious ideas that drive todays computers",006.3
"2013-04-11 17:48:00","2013-03-09 13:46:00","Nine algorithms that changed the future the ingenious ideas that drive todays computers",006.3
"2013-04-18 18:47:00","2013-03-07 15:29:00","art of computer programming Volume 4A Combinatorial algorithms part 1",005.1
"2013-04-22 19:34:00","2013-04-01 18:00:00","Data mining concepts models methods and algorithms",005.741
"2013-05-01 14:18:00","2013-03-15 13:13:00","art of computer programming Vol 1 Fundamentals algorithms",005.1
"2013-05-06 12:16:00","2013-04-15 12:59:00","Nine algorithms that changed the future the ingenious ideas that drive todays computers",006.3
"2013-05-06 17:35:00","2013-04-13 10:10:00","Nine algorithms that changed the future the ingenious ideas that drive todays computers",006.3
"2013-05-13 17:49:00","2013-04-24 17:02:00","art of computer programming Volume 4A Combinatorial algorithms part 1",005.1
"2013-05-18 17:22:00","2013-04-10 19:55:00","art of computer programming Vol 1 Fundamentals algorithms",005.1
"2013-05-28 19:06:00","2013-05-18 12:27:00","Nine algorithms that changed the future the ingenious ideas that drive todays computers",006.3
"2013-05-31 12:06:00","2013-05-09 11:51:00","Nine algorithms that changed the future the ingenious ideas that drive todays computers",006.3
"2013-06-01 11:29:00","2013-05-11 17:17:00","Nine algorithms that changed the future the ingenious ideas that drive todays computers",006.3
"2013-06-01 14:06:00","2013-05-16 17:13:00","Data mining concepts models methods and algorithms",005.741
"2013-06-12 19:52:00","2013-05-21 18:50:00","art of computer programming Vol 1 Fundamentals algorithms",005.1
"2013-06-20 11:55:00","2013-06-20 11:52:00","art of computer programming Vol 1 Fundamentals algorithms",005.1
"2013-06-23 13:26:00","2013-06-01 17:25:00","Nine algorithms that changed the future the ingenious ideas that drive todays computers",006.3
"2013-06-25 19:13:00","2013-06-03 19:10:00","Nine algorithms that changed the future the ingenious ideas that drive todays computers",006.3
"2013-06-29 16:48:00","2013-06-26 14:05:00","art of computer programming Vol 1 Fundamentals algorithms",005.1
"2013-07-01 13:55:00","2013-05-23 19:17:00","art of computer programming Volume 4A Combinatorial algorithms part 1",005.1
"2013-07-20 17:23:00","2013-06-29 14:39:00","Nine algorithms that changed the future the ingenious ideas that drive todays computers",006.3
"2013-07-22 18:25:00","2013-07-03 16:38:00","art of computer programming Vol 1 Fundamentals algorithms",005.1
"2013-07-25 16:18:00","2013-07-03 17:55:00","Nine algorithms that changed the future the ingenious ideas that drive todays computers",006.3
"2013-07-27 15:48:00","2013-07-07 15:44:00","art of computer programming Volume 4A Combinatorial algorithms part 1",005.1
"2013-08-15 15:33:00","2013-07-26 14:06:00","art of computer programming Vol 1 Fundamentals algorithms",005.1
"2013-08-25 13:22:00","2013-07-20 17:02:00","Nine algorithms that changed the future the ingenious ideas that drive todays computers",006.3
"2013-08-28 18:30:00","2013-07-24 18:35:00","Nine algorithms that changed the future the ingenious ideas that drive todays computers",006.3
"2013-09-07 12:54:00","2013-08-19 18:41:00","art of computer programming Vol 1 Fundamentals algorithms",005.1
"2013-09-07 17:31:00","2013-08-31 17:46:00","art of computer programming Volume 4A Combinatorial algorithms part 1",005.1
"2013-09-19 11:42:00","2013-09-19 11:08:00","Essential algorithms a practical approach to computer algorithms",005.1
"2013-09-19 11:43:00","2013-09-14 10:02:00","Algorithms unlocked",005.1
"2013-09-21 13:00:00","2013-09-11 19:39:00","art of computer programming Volume 4A Combinatorial algorithms part 1",005.1
"2013-09-23 19:18:00","2013-09-14 15:28:00","Algorithms unlocked",005.1
"2013-09-24 14:58:00","2013-09-13 17:23:00","Algorithms unlocked",005.1
"2013-10-01 11:22:00","2013-09-16 12:56:00","art of computer programming Vol 1 Fundamentals algorithms",005.1
"2013-10-05 13:43:00","2013-09-23 11:10:00","Essential algorithms a practical approach to computer algorithms",005.1
"2013-10-05 13:43:00","2013-09-13 14:44:00","Algorithms unlocked",005.1
"2013-10-13 13:04:00","2013-08-24 14:25:00","Nine algorithms that changed the future the ingenious ideas that drive todays computers",006.3
"2013-10-13 15:54:00","2013-09-22 13:46:00","Essential algorithms a practical approach to computer algorithms",005.1
"2013-10-28 17:08:00","2013-10-10 12:39:00","Nine algorithms that changed the future the ingenious ideas that drive todays computers",006.3
"2013-11-01 17:32:00","2013-09-30 18:41:00","Algorithms unlocked",005.1
"2013-11-05 16:24:00","2013-10-07 17:36:00","art of computer programming Vol 1 Fundamentals algorithms",005.1
"2013-11-05 17:21:00","2013-11-05 17:16:00","Applied cryptography protocols algorithms and source code in C",005.82
"2013-11-08 18:39:00","2013-11-05 18:21:00","art of computer programming Vol 1 Fundamentals algorithms",005.1
"2013-11-09 11:49:00","2013-10-19 10:24:00","Nine algorithms that changed the future the ingenious ideas that drive todays computers",006.3
"2013-11-09 14:07:00","2013-10-04 13:50:00","Algorithms unlocked",005.1
"2013-11-14 12:21:00","2013-10-03 18:03:00","Algorithms unlocked",005.1
"2013-11-15 17:22:00","2013-10-11 13:19:00","Algorithms unlocked",005.1
"2013-11-20 17:42:00","2013-10-31 18:57:00","Nine algorithms that changed the future the ingenious ideas that drive todays computers",006.3
"2013-11-21 16:31:00","2013-11-03 16:46:00","Algorithms unlocked",005.1
"2013-11-24 17:43:00","2013-10-03 19:22:00","Nine algorithms that changed the future the ingenious ideas that drive todays computers",006.3
"2013-11-25 13:31:00","2013-10-20 15:00:00","Essential algorithms a practical approach to computer algorithms",005.1
"2013-11-25 19:00:00","2013-11-12 18:56:00","Nine algorithms that changed the future the ingenious ideas that drive todays computers",006.3
"2013-11-27 11:32:00","2013-11-09 12:16:00","Applied cryptography protocols algorithms and source code in C",005.82
"2013-11-30 16:49:00","2013-10-03 19:22:00","Nine algorithms that changed the future the ingenious ideas that drive todays computers",006.3
"2013-12-11 18:18:00","2013-11-10 13:39:00","art of computer programming Vol 1 Fundamentals algorithms",005.1
"2013-12-15 17:22:00","2013-11-25 15:51:00","Algorithms unlocked",005.1
"2013-12-21 15:01:00","2013-11-09 15:45:00","art of computer programming Volume 2 Seminumerical algorithms",005.1
"2013-12-26 15:36:00","2013-12-06 17:25:00","Essential algorithms a practical approach to computer algorithms",005.1
"2013-12-28 13:43:00","2013-12-05 17:44:00","Essential algorithms a practical approach to computer algorithms",005.1
"2014-01-04 13:11:00","2013-11-24 16:06:00","Nine algorithms that changed the future the ingenious ideas that drive todays computers",006.3
"2014-01-04 13:28:00","2013-11-17 15:58:00","Algorithms unlocked",005.1
"2014-01-08 18:37:00","2013-12-17 18:16:00","art of computer programming Vol 1 Fundamentals algorithms",005.1
"2014-01-11 12:24:00","2014-01-04 13:15:00","Essential algorithms a practical approach to computer algorithms",005.1
"2014-01-11 17:44:00","2013-12-01 17:01:00","art of computer programming Volume 4A Combinatorial algorithms part 1",005.1
"2014-01-22 18:27:00","2014-01-05 13:07:00","art of computer programming Vol 1 Fundamentals algorithms",005.1
"2014-01-24 16:31:00","2013-12-20 16:18:00","Algorithms unlocked",005.1
"2014-01-28 14:13:00","2014-01-02 14:18:00","Applied cryptography protocols algorithms and source code in C",005.82
"2014-01-30 15:06:00","2013-11-30 17:06:00","Nine algorithms that changed the future the ingenious ideas that drive todays computers",006.3
"2014-02-01 13:42:00","2014-01-24 10:16:00","Nine algorithms that changed the future the ingenious ideas that drive todays computers",006.3
"2014-02-03 19:35:00","2013-12-08 13:53:00","Nine algorithms that changed the future the ingenious ideas that drive todays computers",006.3
"2014-02-08 12:45:00","2014-01-25 13:07:00","Essential algorithms a practical approach to computer algorithms",005.1
"2014-02-13 12:13:00","2014-01-13 17:18:00","Essential algorithms a practical approach to computer algorithms",005.1
"2014-02-13 12:43:00","2014-02-01 14:39:00","art of computer programming Vol 1 Fundamentals algorithms",005.1
"2014-02-27 15:44:00","2014-01-07 10:53:00","Algorithms unlocked",005.1
"2014-03-01 17:43:00","2014-02-04 13:54:00","Nine algorithms that changed the future the ingenious ideas that drive todays computers",006.3
"2014-03-11 18:56:00","2014-01-31 15:50:00","Algorithms unlocked",005.1
"2014-03-12 12:26:00","2014-02-19 15:34:00","art of computer programming Vol 1 Fundamentals algorithms",005.1
"2014-03-14 16:31:00","2014-02-04 16:20:00","Nine algorithms that changed the future the ingenious ideas that drive todays computers",006.3
"2014-03-17 13:58:00","2014-01-17 17:24:00","art of computer programming Vol 1 Fundamentals algorithms",005.1
"2014-03-22 15:29:00","2014-02-10 19:59:00","art of computer programming Volume 4A Combinatorial algorithms part 1",005.1
"2014-03-29 14:45:00","2014-03-27 17:15:00","Applied cryptography protocols algorithms and source code in C",005.82
"2014-03-31 18:54:00","2014-02-01 10:27:00","Algorithms unlocked",005.1
"2014-04-01 12:09:00","2014-03-30 17:12:00","Algorithms unlocked",005.1
"2014-04-12 13:04:00","2014-02-14 12:03:00","Essential algorithms a practical approach to computer algorithms",005.1
"2014-04-14 16:47:00","2014-03-21 17:47:00","Nine algorithms that changed the future the ingenious ideas that drive todays computers",006.3
"2014-04-21 10:55:00","2014-03-22 11:39:00","art of computer programming Vol 1 Fundamentals algorithms",005.1
"2014-04-21 19:59:00","2014-02-09 16:41:00","Nine algorithms that changed the future the ingenious ideas that drive todays computers",006.3
"2014-04-23 18:16:00","2014-02-19 18:53:00","Essential algorithms a practical approach to computer algorithms",005.1
"2014-05-07 11:10:00","2014-04-16 14:49:00","Nine algorithms that changed the future the ingenious ideas that drive todays computers",006.3
"2014-05-17 12:12:00","2014-04-26 11:06:00","Essential algorithms a practical approach to computer algorithms",005.1
"2014-05-19 13:01:00","2014-05-09 14:30:00","Nine algorithms that changed the future the ingenious ideas that drive todays computers",006.3
"2014-05-20 16:06:00","2014-04-24 16:07:00","art of computer programming Vol 1 Fundamentals algorithms",005.1
"2014-05-20 16:06:00","2014-04-12 11:54:00","art of computer programming Volume 2 Seminumerical algorithms",005.1
"2014-05-21 14:04:00","2014-04-01 17:28:00","Algorithms unlocked",005.1
"2014-05-21 19:45:00","2014-04-02 19:43:00","Algorithms unlocked",005.1
"2014-05-23 10:41:00","2014-04-14 19:34:00","art of computer programming Volume 4A Combinatorial algorithms part 1",005.1
"2014-06-02 19:51:00","2014-05-05 11:53:00","art of computer programming Vol 1 Fundamentals algorithms",005.1
"2014-06-02 19:52:00","2014-04-14 19:34:00","art of computer programming Volume 2 Seminumerical algorithms",005.1
"2014-06-08 16:45:00","2014-05-05 14:10:00","Nine algorithms that changed the future the ingenious ideas that drive todays computers",006.3
"2014-06-14 13:51:00","2014-05-22 18:23:00","art of computer programming Volume 2 Seminumerical algorithms",005.1
"2014-06-14 13:53:00","2014-05-24 11:00:00","Algorithms unlocked",005.1
"2014-06-14 13:54:00","2014-05-22 18:23:00","art of computer programming Vol 1 Fundamentals algorithms",005.1
"2014-06-14 13:55:00","2014-05-27 19:48:00","art of computer programming Volume 4A Combinatorial algorithms part 1",005.1
"2014-06-14 13:56:00","2014-05-22 18:24:00","Nine algorithms that changed the future the ingenious ideas that drive todays computers",006.3
"2014-06-14 13:57:00","2014-05-22 18:24:00","Essential algorithms a practical approach to computer algorithms",005.1
"2014-06-24 16:12:00","2014-06-03 11:23:00","art of computer programming Vol 1 Fundamentals algorithms",005.1
"2014-06-27 13:28:00","2014-06-24 11:56:00","Algorithms unlocked",005.1
"2014-07-02 10:42:00","2014-04-28 14:46:00","Essential algorithms a practical approach to computer algorithms",005.1
"2014-07-03 13:18:00","2014-06-17 11:02:00","art of computer programming Vol 1 Fundamentals algorithms",005.1
"2014-07-07 18:57:00","2014-06-29 16:36:00","art of computer programming Vol 1 Fundamentals algorithms",005.1
"2014-07-07 18:57:00","2014-06-16 18:50:00","art of computer programming Volume 2 Seminumerical algorithms",005.1
"2014-07-07 19:04:00","2014-06-16 18:50:00","art of computer programming Volume 4A Combinatorial algorithms part 1",005.1
"2014-07-16 15:34:00","2014-07-02 11:36:00","Nine algorithms that changed the future the ingenious ideas that drive todays computers",006.3
"2014-07-20 15:26:00","2014-07-01 19:25:00","art of computer programming Volume 2 Seminumerical algorithms",005.1
"2014-07-29 17:34:00","2014-07-07 16:17:00","Essential algorithms a practical approach to computer algorithms",005.1
"2014-08-04 13:23:00","2014-07-15 19:00:00","Algorithms unlocked",005.1
"2014-08-09 11:02:00","2014-07-16 14:15:00","art of computer programming Vol 1 Fundamentals algorithms",005.1
"2014-08-14 14:35:00","2014-06-20 17:49:00","Essential algorithms a practical approach to computer algorithms",005.1
"2014-08-14 14:41:00","2014-06-20 17:49:00","Algorithms unlocked",005.1
"2014-08-17 13:09:00","2014-08-03 14:08:00","art of computer programming Volume 4A Combinatorial algorithms part 1",005.1
"2014-08-17 13:09:00","2014-08-03 14:08:00","art of computer programming Volume 2 Seminumerical algorithms",005.1
"2014-08-24 15:06:00","2014-08-09 11:51:00","Algorithms unlocked",005.1
"2014-08-24 16:05:00","2014-07-14 19:39:00","Nine algorithms that changed the future the ingenious ideas that drive todays computers",006.3
"2014-08-27 16:16:00","2014-07-23 17:42:00","Nine algorithms that changed the future the ingenious ideas that drive todays computers",006.3
"2014-08-29 10:55:00","2014-07-29 10:12:00","art of computer programming Volume 2 Seminumerical algorithms",005.1
"2014-08-30 15:07:00","2014-07-14 19:39:00","Nine algorithms that changed the future the ingenious ideas that drive todays computers",006.3
"2014-09-06 17:30:00","2014-08-23 15:46:00","Algorithms unlocked",005.1
"2014-09-11 19:12:00","2014-08-21 19:31:00","art of computer programming Vol 1 Fundamentals algorithms",005.1
"2014-09-19 15:18:00","2014-09-03 14:14:00","art of computer programming Vol 1 Fundamentals algorithms",005.1
"2014-09-28 16:18:00","2014-08-20 11:43:00","Essential algorithms a practical approach to computer algorithms",005.1
"2014-10-03 15:46:00","2014-09-12 13:35:00","Algorithms unlocked",005.1
"2014-10-08 11:37:00","2014-09-04 17:59:00","art of computer programming Volume 2 Seminumerical algorithms",005.1
"2014-10-10 16:58:00","2014-09-18 16:13:00","art of computer programming Vol 1 Fundamentals algorithms",005.1
"2014-10-10 18:22:00","2014-07-31 13:12:00","Essential algorithms a practical approach to computer algorithms",005.1
"2014-10-14 15:48:00","2014-09-09 10:54:00","Nine algorithms that changed the future the ingenious ideas that drive todays computers",006.3
"2014-10-25 15:58:00","2014-10-14 19:49:00","art of computer programming Vol 1 Fundamentals algorithms",005.1
"2014-11-04 18:23:00","2014-09-24 19:22:00","Algorithms unlocked",005.1
"2014-11-05 17:29:00","2014-10-11 12:51:00","art of computer programming Vol 1 Fundamentals algorithms",005.1
"2014-11-05 17:29:00","2014-09-14 15:15:00","art of computer programming Volume 2 Seminumerical algorithms",005.1
"2014-11-13 13:48:00","2014-09-30 13:41:00","Essential algorithms a practical approach to computer algorithms",005.1
"2014-11-13 17:37:00","2014-10-22 16:50:00","Algorithms unlocked",005.1
"2014-11-17 11:51:00","2014-10-24 11:26:00","Essential algorithms a practical approach to computer algorithms",005.1
"2014-11-18 17:08:00","2014-11-13 16:49:00","art of computer programming Vol 1 Fundamentals algorithms",005.1
"2014-12-04 15:51:00","2014-11-13 16:55:00","art of computer programming Vol 1 Fundamentals algorithms",005.1
"2014-12-06 11:47:00","2014-11-13 17:25:00","Essential algorithms a practical approach to computer algorithms",005.1
"2014-12-12 10:20:00","2014-11-21 12:07:00","Nine algorithms that changed the future the ingenious ideas that drive todays computers",006.3
"2014-12-12 12:56:00","2014-11-19 16:42:00","Algorithms unlocked",005.1
"2014-12-13 12:16:00","2014-11-24 13:09:00","Applied cryptography protocols algorithms and source code in C",005.82
"2014-12-14 13:05:00","2014-11-22 17:53:00","Essential algorithms a practical approach to computer algorithms",005.1
"2014-12-15 17:49:00","2014-12-06 12:37:00","Nine algorithms that changed the future the ingenious ideas that drive todays computers",006.3
"2014-12-29 13:07:00","2014-12-15 17:47:00","Algorithms unlocked",005.1
"2014-12-29 13:08:00","2014-12-15 17:47:00","Essential algorithms a practical approach to computer algorithms",005.1
"2014-12-29 14:22:00","2014-12-01 15:33:00","art of computer programming Vol 1 Fundamentals algorithms",005.1
"2014-12-29 14:22:00","2014-12-01 15:33:00","Algorithms unlocked",005.1
"2015-01-08 13:39:00","2015-01-05 16:48:00","Essential algorithms a practical approach to computer algorithms",005.1
"2015-01-08 13:39:00","2015-01-05 16:48:00","Algorithms unlocked",005.1
"2015-01-20 14:20:00","2014-12-30 16:23:00","art of computer programming Vol 1 Fundamentals algorithms",005.1
"2015-01-21 11:51:00","2015-01-12 18:01:00","Algorithms unlocked",005.1
"2015-01-25 13:04:00","2015-01-12 11:23:00","Essential algorithms a practical approach to computer algorithms",005.1
"2015-02-14 17:07:00","2015-01-27 13:06:00","art of computer programming Vol 1 Fundamentals algorithms",005.1
"2015-02-18 10:51:00","2015-01-27 17:48:00","Algorithms unlocked",005.1
"2015-02-18 13:03:00","2015-01-09 15:59:00","Applied cryptography protocols algorithms and source code in C",005.82
"2015-02-24 16:40:00","2015-01-31 13:35:00","Essential algorithms a practical approach to computer algorithms",005.1
"2015-02-24 18:48:00","2015-01-14 15:06:00","Essential algorithms a practical approach to computer algorithms",005.1
"2015-02-26 16:10:00","2015-01-03 13:52:00","Algorithms unlocked",005.1
"2015-02-26 16:58:00","2015-02-03 18:16:00","art of computer programming Vol 1 Fundamentals algorithms",005.1
"2015-03-06 15:17:00","2015-02-23 14:55:00","Nine algorithms that changed the future the ingenious ideas that drive todays computers",006.3
"2015-03-11 15:05:00","2015-02-10 14:04:00","Algorithms unlocked",005.1
"2015-03-16 12:51:00","2015-02-20 10:20:00","art of computer programming Volume 2 Seminumerical algorithms",005.1
"2015-03-16 12:53:00","2015-03-05 10:13:00","art of computer programming Vol 1 Fundamentals algorithms",005.1
"2015-04-02 13:56:00","2015-02-26 17:48:00","Essential algorithms a practical approach to computer algorithms",005.1
"2015-04-09 18:39:00","2015-03-20 15:38:00","Algorithms unlocked",005.1
"2015-04-11 17:26:00","2015-03-14 16:46:00","art of computer programming Volume 2 Seminumerical algorithms",005.1
"2015-04-18 11:36:00","2015-03-14 15:10:00","Nine algorithms that changed the future the ingenious ideas that drive todays computers",006.3
"2015-04-27 12:16:00","2015-04-03 14:04:00","art of computer programming Vol 1 Fundamentals algorithms",005.1
"2015-05-02 14:13:00","2015-04-11 17:27:00","art of computer programming Vol 1 Fundamentals algorithms",005.1
"2015-05-02 16:49:00","2015-04-14 18:09:00","Applied cryptography protocols algorithms and source code in C",005.82
"2015-05-13 17:46:00","2015-04-02 17:33:00","Nine algorithms that changed the future the ingenious ideas that drive todays computers",006.3
"2015-05-17 14:50:00","2015-04-26 13:11:00","Nine algorithms that changed the future the ingenious ideas that drive todays computers",006.3
"2015-05-26 11:41:00","2015-05-09 12:20:00","Algorithms unlocked",005.1
"2015-05-29 14:58:00","2015-05-09 13:13:00","Data structures and algorithms with JavaScript",005.73
"2015-06-04 19:27:00","2015-05-14 19:51:00","Data structures and algorithms with JavaScript",005.73
"2015-06-06 17:02:00","2015-05-18 17:59:00","art of computer programming Vol 1 Fundamentals algorithms",005.1
"2015-06-10 16:23:00","2015-05-22 13:28:00","Algorithms unlocked",005.1
"2015-06-12 17:15:00","2015-05-22 16:52:00","Essential algorithms a practical approach to computer algorithms",005.1
"2015-06-18 14:16:00","2015-06-02 17:16:00","Data structures and algorithms with JavaScript",005.73
"2015-06-18 15:57:00","2015-05-31 13:27:00","Awesome algorithms and creative coding",005
